ts,CB1_coinbase_premium_high_long_BTC,CB2_coinbase_premium_low_short_BTC,F1_extreme_pos_funding_short,F2_extreme_neg_funding_long,F3_funding_despite_reversal_short,F4_high_funding_ann_100pct_short,P1_premium_z_high_short,P2_premium_z_low_long,L1_new_perp_listing_short,C1_funding_interval_shortened,Q1_long_liq_flush_OI_reset_long,Q2_long_liq_OI_rebuild_short,Q3_short_liq_squeeze_OI_reset_short,Q4_short_liq_OI_rebuild_long,U1_control_price_up_1sd_long,U2_control_price_down_1sd_long,O1_price_up_OI_up,O2_price_up_OI_down,O3_price_down_OI_up,O4_price_down_OI_down,X1_crowded_long_reversal,X2_short_squeeze_continuation,X3_capitulation_rebound,X4_funding_despite_reversal_OI
2023-11-25,0.0,0.0,0.0,0.0032279266325358222,-0.019218208978549634,0.0,-0.014217261074411958,0.01706232634102082,-0.011135890762804378,0.0,0.010709505981465308,-0.0009555221224456959,0.0,0.0008125559476719754,0.008702941026817032,0.010503030183717621,0.004592602569464807,0.0,0.0009555221224456959,0.010585411636208013,0.0,0.0,0.006811638642814297,0.0
2023-11-26,0.0,0.0,-0.009762507668829027,-0.010254981866430066,-0.00706395652584235,0.0,0.003571859129671795,-0.007548550502046983,0.014498184458441522,0.0,-0.008244743089290544,0.000690178402192402,0.0,-0.0021169796099332443,-0.00410762521483602,-0.007566326679385619,-0.002956812931633708,0.0,-0.001508324715660717,-0.008431525504445585,0.0,0.0,-0.0017301046328449955,0.0
2023-11-27,0.0,0.0,0.0111782953099288,-0.012684115596662665,0.0,0.0,0.008092814650150715,-0.009162797762584336,0.036857589348326815,0.0,0.0,0.0,0.0,-0.0018122395433137054,-0.012403295704533895,0.0,-0.009896514385081524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-28,0.0,0.0,-0.008475601452895849,0.0012990425828301828,0.0,0.0,-0.005304611285133042,-0.005007915680395091,-0.023165214671108613,0.0,0.0,0.0,0.0,0.0016567086403415459,0.0014979774726369475,0.0013454694467710127,-0.0035801503956225055,0.0,0.00024217240932848763,0.0007221267587178105,0.0,0.0,0.0,0.0
2023-11-29,0.0,0.0,-0.009668967145172413,-0.010458621218880242,0.0,0.0,0.0015229270510746925,-0.003865727462709274,0.007213289917495713,0.0,0.0,0.0,0.0,-0.0018781312884112368,-0.0064154561692246325,-0.0037451358249297414,-0.005717004701949026,0.0,0.0007178995107836218,-0.0030786674212358147,0.0,0.0,0.0,0.0
2023-11-30,0.0,0.0,0.0017660669040311396,-0.003763796612667814,0.0,0.0,-0.0060440225984555096,-0.0040847077801632395,0.01396215212272746,0.0,0.0,0.0,0.0,-0.0003820461998190379,0.0020740308148829373,0.00317555061583464,0.010506984339095596,0.0,0.0002466431941563611,-0.000876956474040534,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0026390728486326595,-0.0015926549770913878,0.0,0.0,0.001430222645175492,0.0011225055391339861,0.0004387200656848396,0.0,0.0,0.0,0.0,0.0,-0.006730782121448288,-0.00391543975192556,-0.006793078332154581,0.0,-0.002189420087070583,-0.0024548527323658754,0.0,0.0,0.0,0.0
2023-12-02,0.0,0.0,-0.0001832938482904083,0.02531637767561993,0.0,0.0,-0.0013157188930060227,0.02699544785012046,-0.048735904683771585,0.0,0.0,0.0,0.0,0.0,-0.0037514833877647035,0.002647124769779106,-0.0039215406208578055,0.0,-0.0016009875659644909,0.0029887356297631,0.0,0.0,0.0,0.0
2023-12-03,0.0,0.0,0.0022273705667505807,0.003323984671204691,0.0,0.0,0.0055067737761754065,0.001994947482475168,-0.04005053908416604,0.0,0.0,0.0,0.0,-0.003016168013826589,-0.009692068555196215,0.0,-0.01065476880443864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,0.0,0.0,0.008655660226948685,0.01177537004843146,0.0,0.0,0.001664051161414603,0.008297834286979989,0.0016793345144061182,0.0,0.0,0.0,0.0,-0.001107642152643405,-0.009381306328169681,0.0,-0.01547053319072932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,0.0,0.0,0.008268841487017895,-0.02368593095733763,0.0,0.0,0.005952696255050061,-0.02390484331370186,0.03896421611246365,0.0,0.0,0.004441507839905276,0.0,-0.01317087369442706,-0.009128399034757205,0.0,-0.008859220593322075,0.0,0.0,0.0,-0.004255027054674831,0.0,0.0,0.0
2023-12-06,0.0,0.0,0.006212023825554681,-0.016781214912890342,0.0,0.0,0.0051312894954893004,-0.007622755179041135,0.030477819238057056,0.0,0.0,0.00995836405808144,0.0,-0.001592362895010549,-0.004821326654536022,0.0,-0.004757124784826265,0.0,0.0,0.0,0.005464300382420428,0.0,0.0,0.0
2023-12-07,0.0,0.0,-0.02280037775694254,-0.003329254807510773,-0.004834512043039109,0.0,-0.017272264616440814,-0.003870185031433113,-0.006499567141421937,0.0,0.0,-0.0378129543691085,0.0,0.010824629152559198,0.02575270248547178,0.048009720398733004,0.028042279928728844,0.0,0.0,0.027003856693574642,-0.004099259223959239,0.0,0.0,0.0
2023-12-08,0.0,0.0,-0.0026406758078999343,0.0027857013028672172,-0.016429430428552903,0.0,-0.007336273923056192,0.004018329915010906,0.0007010833506685455,0.0,0.0,0.0019717380187738907,0.0,0.010461170465090566,0.01546911594905874,0.005357344144638711,0.012653672728205985,0.0,0.0,0.0111854234546751,0.0010384405668016094,0.0,0.0,0.0
2023-12-09,0.0,0.0,0.002244963640504974,-0.006741349771605806,-0.007532571675008194,0.0,-0.00394588623758259,-0.007066221700451553,0.005177638940973794,0.0,0.0,0.002394197728455711,0.0,0.004090127870551049,0.00041724088033729675,-0.009366593339269792,0.0022790694902020386,0.0,0.0,-0.006350364005321638,1.2801953118076391e-05,0.0,0.0,0.0
2023-12-10,0.0,0.0,-0.015897689059911534,0.011705960099284653,0.002892341268165941,0.0,-0.009055525582273679,0.011366988990126316,-0.002905024051990346,0.0,0.0,-0.0059402430396146445,0.0,0.01684783224927506,0.012852038406216012,0.012744870758415447,0.012674760989150324,0.0,0.0,0.007430878286546395,0.0,0.0,0.0,0.0
2023-12-11,0.0,0.0,-0.005318438846504552,0.004838056874081222,-0.021419993674883845,0.0,0.012757338451877206,-0.008243645076931032,0.007470523897267453,0.0,0.0,0.0062988578591063795,0.0,0.017120135769000816,-0.009455460969841326,4.177401715247988e-05,-0.005857929420389627,0.0,0.0,-0.009317015649665101,0.0,0.0,0.0,0.0
2023-12-12,0.0,-0.0011369018055655982,-0.0027488982707657853,-0.005170664690517962,0.00034555599582619277,0.0,-0.0078059524325157495,0.0,0.002113543520503511,0.0,0.005164906468973002,-0.014677781773711296,0.0,0.010687541931583342,0.013408373627476001,0.009587492204188988,0.015612756827912879,0.0,0.0,0.00452723105407116,0.0,0.0,0.0,0.0
2023-12-13,0.0,-0.005575114195373102,0.011378370703788304,-0.004389689038623229,0.008291213848584575,0.0,0.003549531391745331,-0.004758709112613101,0.017456035275768063,0.0,-0.0016981131673439094,-0.012540083365508312,0.0,0.022430951070676487,0.003723319234701953,-0.0025646994084967526,0.008036633306604925,0.0,0.0,-0.0024882864010231723,0.0,0.0,0.0,0.0
2023-12-14,0.0,-0.000579852222995452,-0.009715607107666982,0.0,-0.007890145106700913,0.0,-0.014311774188242374,0.0015355731087278415,-0.06849086845847938,0.0,0.006892702368806432,0.0009182796538199325,0.0,0.007542925487169996,0.007518999710657444,0.009519713176118732,0.011551116704128339,0.0,0.0,0.00667620788300687,0.0,0.0,0.0,0.0
2023-12-15,0.0,0.004306118043392796,0.0021562636354216435,-0.005707924860970381,0.004905150967091125,0.0,0.011431831739214733,0.013489988466840805,0.016786222655139967,0.0,-0.012899508674755119,0.003341710179202351,0.0,0.004281048789013232,-0.01124204890783728,-0.010571105143815384,-0.006599621603576231,0.0,0.0,-0.013419701803452939,0.0,0.0,0.0,0.0
2023-12-16,0.0,-0.0014294574502376593,-0.0035415049986512173,-0.0003628997178970916,-0.01737716794292526,-0.005630106794785512,-0.01409172742593637,0.040847512971107405,-0.0026113327269141518,0.0,0.019038931634344367,-0.0053047897244978895,0.0,0.04123152912967885,0.009136578018107449,0.022503821090255435,0.015789621534746737,0.0,0.0,0.02129458440232218,0.0,0.0,0.0,0.0
2023-12-17,0.0,0.003274139952106433,0.0023825495289735094,-0.008158512120477602,0.009699535978103357,0.0014636916373251643,0.0011397647416883274,0.005530925653093667,0.028292011416592988,0.0,0.0,-0.0164917078226739,0.0,-0.0030980140627176996,-0.0062635208338763645,-0.004457593584677908,-0.0059646270647661665,0.0,0.0,-0.014772512999622183,0.0,0.0,0.0,0.0
2023-12-18,0.0,-0.004889229571261167,0.010537623115974257,0.0018835057727621216,0.001394302139989397,0.00781911670999323,0.015143320860920633,-0.01591810687808391,0.00033091460781107943,0.0,0.0,0.015002618360190078,0.0,-0.01374262244267955,-0.012118132060485355,-0.009055800697752442,-0.016834022105663378,0.0,0.0,-0.013853319905665967,0.0,0.0,0.0,0.0
2023-12-19,0.0,0.0014548840852520494,0.002505369694190197,-0.00037126808109321023,-0.0024346506693836627,0.0002307590087240803,0.0018340779845320485,0.00677518011848314,-0.015539961590450199,0.0,-0.0024460760705536854,0.00342918875337022,0.0,-0.006842603545704889,-0.004492847075956823,0.0014413526222074903,-0.005029677508880366,0.0,0.0,0.008397522501990308,0.0,0.0,0.0,0.0
2023-12-20,0.0,-0.005289910331930952,-0.0036934545607325334,-0.007506716975634315,0.002174708247087828,0.002130515431587373,-0.008158605648546374,0.002268617971724766,-0.011099712344712461,0.0,-0.0038891875770641154,0.007245310433543197,0.0,-0.010672008670689178,0.006774262690745265,0.007044030304642768,0.004274802771150947,0.0,-0.0024577714672814224,0.006431377084944039,0.0,0.0,0.0,0.0
2023-12-21,0.0,-0.0007128331655312369,-0.007649598340260427,0.01203926409951604,-0.013286312121390427,0.0,-0.011586888217086623,0.012715763419933815,-0.010684733955947844,0.0,0.0016355545018963591,-0.03207735025764737,0.0,0.0236919800325463,0.018240902609596977,0.017008259971408785,0.020872585118507488,0.0,0.002374080873459097,0.023938232431112722,0.0,0.0,0.0,0.0
2023-12-22,0.0,0.0,0.0010937285001389643,-0.005122418573103121,0.0007667336246432628,0.0,-0.01318660987390645,-0.010503358624986624,0.03707363267678697,0.0,0.0008256041453932779,0.004489965308914621,0.0,-0.010001049277859251,0.003864906531328291,0.003949475928391833,0.006509868517108087,0.0,0.0027485677945180754,-0.002236803239891463,0.0,0.0,0.0,0.0
2023-12-23,0.0,0.0,-0.013588482310367822,0.010620733165371786,0.000961707037678525,0.0,-0.009746458271440068,0.004102073970164084,-0.02381718511792746,0.0,0.0011415787712923254,-0.019344779182901777,0.0,0.022058371366314566,0.009388886670693469,0.00263767866148008,0.0106412290149186,0.0,0.0007832769080749291,0.0023907548693428045,0.0,0.0,0.0,0.0
2023-12-24,0.0,0.0,-9.884557135901336e-05,-0.00566049692928146,-0.003337765197250084,0.0,-0.006956088245929797,-0.010620097949668872,0.006317986774920822,0.0,0.0,0.0007548979578882356,0.0,0.0011209974746041941,0.0035733118600303074,4.6808295761037544e-05,-0.0015370408177712088,0.0,0.0009322387134457673,-0.008507853698637411,-0.0018578219821961599,0.0,0.0,0.0
2023-12-25,0.0,0.0,-0.006949131027483311,0.004728953423233261,-0.0035376662917404197,0.0,-0.013278702155380117,0.003929699634550941,-0.03312400978017056,0.0,0.0,-0.011960715764494426,0.0,0.01137472233291777,0.009136620953991115,0.012496290885427749,0.009620969564733545,0.0,0.0,0.01007948540473636,0.0025863565527640014,0.0,0.0,0.0
2023-12-26,0.0,0.0,-0.008317478232767274,-0.002365138924371208,0.010015040767156067,-0.0022529057203435816,-0.0163284027556546,0.027272871266406085,0.012087458723979223,0.0,0.0,0.000775688788523688,0.0,0.007228307299736503,0.0003173943162960941,0.0344057520614046,0.008017120995725725,0.0,0.0,0.009148664640408252,-0.0016997776023824226,0.0,0.0,0.0
2023-12-27,0.0,0.0,-0.036221069011316394,-0.01933489590446407,0.004373639255955067,0.002034850590424453,0.0035033030926454865,0.0046658204818182175,0.02222374773938693,0.0,0.004325772423594853,0.0038299167897842693,0.0,0.02297816883321399,0.00886182656033259,0.0016903887823934707,0.017625697533485297,0.0,0.0,-0.011891963817423171,-0.005172319221090833,0.0,0.0,0.0
2023-12-28,0.0,0.0,-0.02426098080888393,-0.012630875984516813,0.002516599356758658,-0.006125422323252636,0.004891143999732271,-0.00979730790043874,0.032111925180860056,0.0,-0.002396738696483103,-0.016612567976287684,0.0,0.0004835574755160428,0.004315097514745679,-0.003926534390196837,-0.0011674453891068045,0.0,0.0,-0.00418182626127197,0.0033713182469143265,0.0,0.0,0.0
2023-12-29,0.0,0.0,-0.009449900999106621,-0.003964838563022623,-0.00407473951200312,-0.009886773483671018,0.003360189017194775,0.0002876364510385109,-0.04768150744268993,0.0,0.0029181342363883943,0.004742941942689977,0.0,-0.005696178643446126,-0.011593453593045698,-0.003703032738397641,-0.011200698089001827,0.0,0.0,0.007507208672572729,0.0,-0.0025404217428578397,0.0,0.0
2023-12-30,0.0,0.0,0.0013765206892786127,0.00742073380570541,0.005827932476268607,0.006977399553061414,0.0017856395173056693,0.021574959189012158,0.00835429347051371,0.0,-0.0054670308744605755,0.003003754406508676,0.0,0.010675740318097399,-0.0013266544021552067,-0.002899482509593426,-0.00028510763750517944,0.0,-0.0031159430050323204,-0.00239676639954787,0.0,0.0014101368295606582,0.0,0.0
2023-12-31,0.0,0.0,0.003683548908537297,-0.009721021937732107,0.007240302502380528,0.009831984675531749,-0.0017791092970185199,-0.010441930401321442,0.01650274685158573,0.0,-0.0030279074669098288,0.016763756987881316,0.0,-0.007023994943595258,-0.005973507382671501,-0.005548899935413774,-0.011750927125784539,0.0,-0.013225004142181382,-0.0015240692773647614,0.0,-0.001994425543442567,0.0,0.0
2024-01-01,0.0,0.0,0.014295648347306086,-0.0011207220662422317,0.01694307479387164,0.007014622095849588,-0.0002034976576133879,-0.009256150045133051,0.017434014604115044,0.0,0.003385118985317157,-0.004037177226934993,0.0,-0.0023384944305017727,-0.0007592055450940881,0.005627835536468378,-0.0018338054659706917,0.0,0.004037177226934993,0.003606449705240623,0.0,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.009848834583010892,-0.022101607569926785,0.008780850889915818,0.00291310092780041,0.012689102603635967,-0.019331567282698758,0.004621332936486978,0.0,-0.005938526554106558,0.009047229461949271,0.0,-0.002090829510594594,-0.013537872779811692,-0.017521403776605562,-0.004690449995346676,0.0,-0.009047229461949271,-0.018314831448161914,0.0,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.012518196275658693,-0.03359982916662108,-0.03132909753519842,0.0,0.017496903337447366,-0.02251918873695845,0.0106614050249712,0.0,-0.0037634981145879855,0.027153773984903918,0.0,-0.001849793397214318,-0.021630864935944995,-0.035040973097333596,-0.008032276286046924,0.0,-0.046320935201070744,-0.032975925655737044,0.0,0.0,0.0,0.0
2024-01-04,0.0,0.0,-0.01542889535248157,0.008274441597319502,-0.00239182054948973,0.0,0.0032935517181905214,-0.0032696057869290663,-0.006818706812184721,0.0,-0.0006756921661030159,-0.0012286508777584401,0.0,-0.002187980566202845,0.008654613343062487,0.004602115362685013,0.0017522612372629946,0.0,-0.0003609601798848278,0.0003618788881515941,0.0,0.0008945698944909941,0.0,0.0
2024-01-05,0.0,0.0,0.01792801640368562,-0.006599766586353391,0.00290990087252848,0.0,0.016334201905959796,-0.002245209563319182,0.008292496466861919,0.0,-0.01168599426522041,0.0016629061410883244,0.0,-0.010864409205408163,-0.011491410276584148,-0.012125759268927035,-0.011206942022683115,0.0,-0.001243231651355502,-0.011003279871308714,0.0,-0.0017254691691769638,0.0,0.0
2024-01-06,0.0,0.0,0.005636244931452115,-0.009467682586515504,0.008567930012914154,0.0,0.008588470719412745,-0.005757121497533681,0.0005296142040674969,0.0,-0.01098961379932281,0.006081991771102372,0.0,-0.010527506072124819,-0.016764940021828243,-0.011682730756135604,-0.017063028776117158,0.0,-0.0004711238448421162,-0.01121068004978554,0.0,-0.0031494401344965366,0.0,0.0013197164949017774
2024-01-07,0.0,0.0,0.022654440436169942,-0.019544145379190733,0.030629069588648878,0.0,0.026099790844532116,-0.017222172439914474,0.0,0.0,-0.017188532119327048,0.0010292805831390406,0.0,-0.005827433225212704,0.0,-0.018220039818010028,-0.011025943477898077,0.0,-0.004556404354630545,-0.017707599062637584,0.0,0.0,0.0,0.002044867444955943
2024-01-08,0.0,0.0,0.0,-0.006646310752391657,0.008685944462727595,0.0,0.0012095944571442945,-0.013673453042244845,0.0,0.0,-0.0012121675047253304,0.000603924728571103,0.0,-0.003148111081965484,0.0,-0.0013834293006074266,-0.008497296097124863,0.0,0.0,0.0005805837113080683,0.0,0.0,0.0,-0.002264219061604093
2024-01-09,0.0,0.0,0.0,-0.013491954466135247,0.004380231534367691,0.0,0.0,-0.00831609802436238,0.012379699556815171,0.0,0.0,-0.001763168849896958,0.0,-0.012927017839465635,-0.0033416082800175866,-0.005638812278337941,-0.0025359466574526187,0.0,0.0,-0.005663796503195833,0.0,0.0,0.0,-0.010796708655287078
2024-01-10,0.0,0.0,0.0,0.022769531179922586,-0.03417217264274967,0.0,0.0,0.026972720975491037,-0.0051813263138552465,0.0,0.0,-0.03500405641760266,0.0,0.018853414876535784,0.030598107863435923,0.031004712909433588,0.02247844693790481,0.0,0.0,0.027608735337614185,0.0,0.0,0.0,-0.006197609143980007
2024-01-11,0.0,0.0,0.0,0.015176842069044995,-0.018802511088243597,0.0,-0.012590881431856079,0.017567972752492892,0.0031575652266748176,0.0,0.0,-0.03417148416387043,0.0,0.019966891239624442,0.015360084747507274,0.023310291936545362,0.012651743617252586,0.0,0.0,0.0027051295077730165,0.0,0.0,0.0,0.0
2024-01-12,0.0,0.0,0.0,0.008415874135406884,-0.02619038496500361,0.0,-0.01038794099000427,0.010143042406606429,0.001353219850150088,0.0,0.0,-0.017552382502542895,0.0,0.007216135860278077,0.013383558370753498,0.020336599603017733,0.011199829439174051,0.0,0.0,0.006299075304850658,0.0,0.0,0.0,0.0
2024-01-13,0.0,0.0,0.0,0.009504886300321619,-0.013375002069968866,0.0,-0.003107211049892478,0.00849487548748162,-0.015134985249599525,0.0,-0.001137602728256293,-0.012833896353226125,0.0007960560367010731,0.007105180375178102,0.007715904964780157,0.005730749968421384,0.00846189495763702,0.0,0.0,0.0037870380987376504,0.0,0.0,0.0,0.0
2024-01-14,0.0,0.0,0.0,0.005299209980292771,0.0038200845722691375,0.0,0.005543637827965494,-0.0032075462331547875,-0.05459947495584481,0.0,-0.007092127419917686,0.0031081442867581244,0.0030086163261042334,-0.01267311339241023,-0.005456077965481278,-0.0037790072891974724,-0.006087306433661729,0.0,0.0,-0.0033543759883722306,0.0,0.0,0.0,0.0
2024-01-15,0.0,0.0,0.0,0.0017397779017111336,-0.003885732549848689,0.0,-0.006710795011864662,-0.0022415610263126625,-0.041190835860267956,0.0,0.0024082825409822107,0.0005174269538981162,0.00045371361709874885,-0.0015000831246868706,-0.0007682347754224993,-0.0028035636186277053,-0.00197705015035937,0.0,0.0,-0.006203800051646805,0.0,0.0,0.0,0.0
2024-01-16,0.0,0.0,0.0,-0.005233791059716512,-0.010311665218657716,0.0,0.007870286572744009,0.0031216337633218683,0.01784808773702683,0.0,0.0026676835813375004,-0.0006301560980298372,-0.000452374004060058,-0.00811776744669935,-0.007199343564390662,-0.00020968313388082757,-0.010997628044510337,0.0,0.0,-0.00042309153080781134,0.0,0.0,0.0,0.0
2024-01-17,0.0,0.0,0.0,-0.003752087691371813,0.0019536903372423782,0.0,0.0019977095334483353,-0.00030840727842354357,-0.010367415517882617,0.0,-0.003621087087784,0.0,0.0018095248908020153,0.0012214184386611642,-0.0015539076115254648,-0.003929181585605732,-0.0032767731977204778,0.0,0.0,-0.0008248440241348295,0.0,0.0,0.0,0.0
2024-01-18,0.0,0.0,0.0,-0.0035476216243610277,0.0007245643294850189,0.0,0.007389172073552236,-0.0007517925202507135,0.014302499038197625,0.0,0.0,0.0,0.0,0.0012914167708144011,-0.0049313620137610365,-0.007064341206880696,-0.001667605444359263,0.0,0.0,0.0009629963948976338,0.0,0.0,0.0,0.0
2024-01-19,0.0,0.0,0.0,0.0112335519383085,-0.0005658629186102958,0.0,0.00509331441435806,0.06012568972383006,0.0002584173030812598,0.0,-0.00014582318048014415,0.0,0.0,0.0,-3.436031157345001e-05,-0.003910357477858818,6.517603408540143e-05,0.0,0.0,-0.004020291586800284,0.0,0.0,0.0,0.0
2024-01-20,0.0,0.0,0.0,-0.002282025826329611,-0.0002155113109249384,0.0,-0.006321378613514897,0.019068174405647034,0.018132170036500257,0.0,-0.0026713088875290583,0.0,0.0,0.0,-0.0009688460057460316,7.146286609992411e-05,-0.0007887773064287491,0.0,0.0,-0.005962589330107647,0.0,0.0,0.0,0.0
2024-01-21,0.0,0.0,0.0,0.006987905528866677,0.004085353150530137,0.0,0.0038227717951166825,0.01478042955243044,-0.04603173362949826,0.006737945595789404,-0.0016964867928871933,0.0,0.0,-0.0030391937379649413,-0.007826036443055347,-0.0034709648757499786,-0.0022035723647766256,0.0,0.0,-0.002880095984486431,0.0,0.0,0.0,0.0
2024-01-22,0.0,0.0,0.0,-0.0037254237353905807,-0.0001961406255068724,0.0,-0.0002891662413523484,-7.907994947787139e-05,0.03228936062492034,0.00048714057828061757,0.0023331049096173002,0.0,0.0,-0.0010673082258121037,-5.632662044850329e-05,-0.0032316410361459555,-0.004788471652043333,0.0,0.0,-0.002817768527054476,0.0,0.0,0.0,0.0
2024-01-23,0.0,0.0,0.0,-0.0028338218532156633,0.015347969450424428,0.0,0.008278861166435272,-0.0069994853715441945,-0.0281930348047857,0.0008658360665602579,0.004609531195605944,0.0,0.0,-0.004336034943878974,-0.014469903958642292,-0.0070389374331633475,-0.008204437397872646,0.0,0.0,0.0006859435195870979,0.0,0.0,0.0,0.0
2024-01-24,0.0,0.0,0.0,0.0017533532815511704,-0.0044150405248887465,0.0,-0.009943316069703558,0.006633312674147863,-0.0492449577051462,-0.0017971964177030079,-8.355589726646105e-05,-0.005504311357688371,0.0,0.004581427762405431,0.004757585599628229,0.0002502954280844867,0.0034335383297201235,0.0,0.0,0.0011764349985975426,0.0,0.0,0.0,0.0
2024-01-25,0.0,0.0,0.0,-0.0020932344914655404,0.004834165499642829,0.0,0.0019088467731455546,-0.003913422916594152,0.010768291993917652,-0.00015788167151976142,-0.0028346793980829677,0.004775650689992099,0.0,-0.005566291637628617,-0.009291831508634737,-0.0010662546007216,-0.007146083883996507,0.0,0.0011011544826750156,0.0011861363708574628,0.0,0.0,0.0,0.0
2024-01-26,0.0,0.0,0.0,-0.006868027656438375,-0.012471949390849377,0.0,0.0013314586750739143,-0.0038291964225545846,0.0019590127913785586,0.0,-0.002086047801159658,-0.010492973054595246,0.0,0.00957580798530406,0.010742292426883812,0.0013421383545827422,0.011080539577443666,0.0,-0.001958779236664137,0.008487633215974899,0.0,0.0,0.0,0.0
2024-01-27,0.0,0.0,0.0,-0.0036999446451877914,0.0050009506754056625,0.0,-0.0010984726908706392,0.0017736360041967485,-0.023015461601930735,0.0,0.002829368819763739,0.0023320560471203587,0.0,-0.003949492703389641,0.00020080025139500174,0.00024983307392585733,-0.003450594549832586,0.0,0.0026822145732668364,-0.0032205382978422723,0.0,0.0,0.0,0.0
2024-01-28,0.0,0.0,0.0,-0.005410101029002081,0.008773377941805995,0.0,0.00435380231798161,-0.005442579517035946,-0.005122991200198051,0.0,-0.00030350701343175577,0.0043966021952462925,0.0,-0.003723716363476501,-0.0031122325777820908,-0.005028106453887041,-0.004109167553308967,0.0,-0.001698512559846662,-0.0030564219119336832,0.0,0.0,0.0,0.0
2024-01-29,0.0,0.0,0.0,0.0017617075454220477,0.0,0.0,0.0023605659854076966,0.00036946990045882115,-0.011902464571693933,0.0,0.0,0.0,0.0,0.00010604361070509399,0.0034055804245094216,0.008245272925276683,1.4598247120985894e-05,0.0,-0.0006874808920978711,0.006911273969758602,0.0,0.0,0.0,0.0
2024-01-30,0.0,0.0,0.0,-0.0034659918874443783,0.0,0.0,0.002654902947602776,-0.003116711882391399,0.018418110399635795,0.0,0.0,0.0,0.0,-0.014977402569974868,-0.009239832239774643,-0.0016149022643232752,-0.013719165747955902,0.0,0.0,-0.00038182175290261587,0.0,0.0,0.0,0.0
2024-01-31,0.0,0.0,0.0,-0.008435034997081649,0.0,0.0,0.005294831576624155,-0.013952860027958553,0.01579545495724656,0.0,0.0,0.0,0.0,0.0024119627051014856,-0.01932393256647473,-0.013399656260824264,-0.0053190223612500235,0.0,-0.0019558872138789292,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,-0.0017154862575407513,0.0,0.0,0.0018302835015178622,6.045982259284564e-05,0.016403710902911033,0.0,0.0,0.0,0.0,0.0017017784841811493,0.0015168460958159373,-0.004445033165763837,0.0017263307217623765,0.0,-0.00738486989944343,0.0010777274491046607,0.0,0.0,0.0,0.0
2024-02-02,0.0,0.0,0.0,0.0005171451705450065,-0.003106576464378663,0.0,-0.0007658792167199898,0.003463459059057706,-0.005828870524354379,0.0,0.0,0.0,0.0,0.0011061091564047183,0.0030458683956226967,0.010233823140963319,0.004073083836920545,0.0,0.005137778471354398,0.005678250104046514,0.0,0.0,0.0,0.0
2024-02-03,0.0,0.0,0.0,0.0009180916817698513,0.0013710394373740152,0.0,-0.004488213100299621,-0.0007123093134812422,0.03282366979303477,0.0,0.0,0.0,0.0,-0.004826988369906661,-0.003614248218678121,-0.0013438323530991624,-0.004549894758033613,0.0,0.0033853590644813128,-0.0026716869570831054,0.0,0.0,0.0,0.0
2024-02-04,0.0,0.0,0.0,-0.009463993918485328,0.0028531709328974814,0.0,0.0,-0.006555972395897477,0.006986139183484781,0.0,0.0,0.0,0.0,-0.004852250797404066,-0.007257677013983136,-0.007117108304142399,-0.0028702721231863887,0.0,-0.009545857384424533,-0.0023906225291039016,0.0,0.0,0.0,0.0
2024-02-05,0.0,0.0,0.0,0.00806894003927527,-0.005739067196880597,0.0,0.0,0.004733989214500903,0.0030393772248863637,0.0,0.0,0.0,0.0,0.0036536421376203387,-0.0038796546124165105,0.0011727608781479872,-0.0004360911608688988,0.0,0.0009613359961348378,0.0005108257484406668,0.0,0.0,0.0,0.0
2024-02-06,0.0,0.0,0.0,-0.006448246059706475,-0.008735835653710078,0.0,1.5323928578916524e-05,0.0013872478644140897,0.010618653850986379,0.0,0.0,0.0,0.0,-0.0013954904834527376,-0.004096114642154172,-0.006175620206276891,-0.0019322806301640416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-07,0.0,0.0,0.0,0.016887315880284838,-0.0003820537251909284,0.0,-0.0002504782163882416,-0.004418508256461494,0.0024211241413157054,0.0,0.0,-0.03697386277677854,-0.0033981129456178844,0.033000394198688554,-0.0031279677522841392,0.01884006365160971,-0.008003231075242753,0.002094796235281981,0.04428043543655776,0.0,0.0,0.002094796235281981,0.0,0.0
2024-02-08,0.0,0.0,0.0,-0.0008614999940431613,0.0037323898942098685,0.0,0.006616683501457275,-0.00638855775354996,-0.004029654086349746,0.0,0.0,0.002350578146783271,0.0038702937820760315,-0.00974162350994286,-0.012133829102508186,-0.0064050287026445555,-0.00880865242819485,-0.0038702937820760315,-0.004232233112569906,0.0,0.0,-0.0038702937820760315,0.0,0.0
2024-02-09,0.0,0.0,0.0,0.008908006643617645,0.0,0.0,-0.0012468841270835765,-0.0042806144045527865,-0.0070806381656506575,0.0,0.0,0.010979574044296832,-0.0009755472185326268,-0.01135667521869414,0.0005409074888243005,-0.019688723716400916,-0.0035648600511788506,0.0009755472185326268,-0.013639847604440944,0.0,0.0,0.00032388886336467504,0.0,0.0
