date,score,regime
2025-07-10,0.13783078142357236,BALANCED
2025-07-11,0.2600985899769961,BALANCED
2025-07-12,-0.0002530775965785964,BALANCED
2025-07-13,-0.4201913238451369,BALANCED
2025-07-14,1.2119592045756236,WEAK_RISK_ON_MAJORS
2025-07-15,-0.4521233814737979,BALANCED
2025-07-16,-0.5077957047219119,WEAK_RISK_ON_ALTS
2025-07-17,-0.5656649039201058,WEAK_RISK_ON_ALTS
2025-07-18,-0.9903974490776308,WEAK_RISK_ON_ALTS
2025-07-19,-0.8736978007906617,WEAK_RISK_ON_ALTS
2025-07-20,-0.9947252869407814,WEAK_RISK_ON_ALTS
2025-07-21,-0.6598250336951837,WEAK_RISK_ON_ALTS
2025-07-22,-0.7708789719177847,WEAK_RISK_ON_ALTS
2025-07-23,-0.848217622476535,WEAK_RISK_ON_ALTS
2025-07-24,-0.8489202998574575,WEAK_RISK_ON_ALTS
2025-07-25,-0.6156718762144395,WEAK_RISK_ON_ALTS
2025-07-26,-0.49595066469330995,WEAK_RISK_ON_ALTS
2025-07-27,-0.44111940881817063,WEAK_RISK_ON_ALTS
2025-07-28,-0.5162959516342657,WEAK_RISK_ON_ALTS
2025-07-29,-0.40095956378678194,WEAK_RISK_ON_ALTS
2025-07-30,-0.6295329630507167,WEAK_RISK_ON_ALTS
2025-07-31,-0.10648573005180012,BALANCED
2025-08-01,-0.2082179025898881,BALANCED
2025-08-02,-0.3382098041561043,BALANCED
2025-08-03,-0.1854116378800488,BALANCED
2025-08-04,0.10432074513319242,BALANCED
2025-08-05,0.23571708648336887,BALANCED
2025-08-06,-0.21202654152081107,BALANCED
2025-08-07,0.17115152415847165,BALANCED
2025-08-08,0.043801479603322126,BALANCED
2025-08-09,-0.23162848742592912,BALANCED
2025-08-10,0.10634983948469606,BALANCED
2025-08-11,-0.10549744048258337,BALANCED
2025-08-12,-0.49503892622867846,BALANCED
2025-08-13,-0.25778525997258556,BALANCED
2025-08-14,-0.26916707117745137,BALANCED
2025-08-15,-0.07360418062720028,BALANCED
2025-08-16,-0.32035557798793013,BALANCED
2025-08-17,-0.07664838259096614,BALANCED
2025-08-18,-0.24514529007872649,BALANCED
2025-08-19,-0.4554876673599815,BALANCED
2025-08-20,-0.5324579670689954,WEAK_RISK_ON_ALTS
2025-08-21,-0.187528432880674,WEAK_RISK_ON_ALTS
2025-08-22,-0.6202896647451711,WEAK_RISK_ON_ALTS
2025-08-23,0.0,BALANCED
2025-08-24,0.0,BALANCED
2025-08-25,0.0,BALANCED
2025-08-26,0.0,BALANCED
2025-08-27,0.0,BALANCED
2025-08-28,0.0,BALANCED
2025-08-29,0.0,BALANCED
2025-08-30,0.0,BALANCED
2025-08-31,0.0,BALANCED
2025-09-01,0.0,BALANCED
2025-09-02,0.0,BALANCED
2025-09-03,0.0,BALANCED
2025-09-04,0.0,BALANCED
2025-09-05,0.0,BALANCED
2025-09-06,0.0,BALANCED
2025-09-07,0.0,BALANCED
2025-09-08,0.0,BALANCED
2025-09-09,0.0,BALANCED
2025-09-10,0.0,BALANCED
2025-09-11,0.0,BALANCED
2025-09-12,0.0,BALANCED
2025-09-13,0.0,BALANCED
2025-09-14,0.0,BALANCED
2025-09-15,0.0,BALANCED
2025-09-16,0.0,BALANCED
2025-09-17,0.0,BALANCED
2025-09-18,0.0,BALANCED
2025-09-19,0.0,BALANCED
2025-09-20,0.0,BALANCED
2025-09-21,0.0,BALANCED
2025-09-22,0.0,BALANCED
2025-09-23,0.0,BALANCED
2025-09-24,0.0,BALANCED
2025-09-25,0.0,BALANCED
2025-09-26,0.0,BALANCED
2025-09-27,0.0,BALANCED
2025-09-28,0.0,BALANCED
2025-09-29,0.0,BALANCED
2025-09-30,0.0,BALANCED
2025-10-01,0.0,BALANCED
2025-10-02,0.0,BALANCED
2025-10-03,0.0,BALANCED
2025-10-04,0.0,BALANCED
2025-10-05,0.0,BALANCED
2025-10-06,0.0,BALANCED
2025-10-07,0.0,BALANCED
2025-10-08,0.0,BALANCED
2025-10-09,0.0,BALANCED
2025-10-10,0.0,BALANCED
2025-10-11,0.0,BALANCED
2025-10-12,0.0,BALANCED
2025-10-13,0.0,BALANCED
2025-10-14,0.0,BALANCED
2025-10-15,0.0,BALANCED
2025-10-16,0.0,BALANCED
2025-10-17,0.0,BALANCED
2025-10-18,0.0,BALANCED
2025-10-19,0.0,BALANCED
2025-10-20,0.0,BALANCED
2025-10-21,0.0,BALANCED
2025-10-22,0.1196041014875543,BALANCED
2025-10-23,0.22089176441109865,BALANCED
2025-10-24,0.698851043859613,WEAK_RISK_ON_MAJORS
2025-10-25,0.11783950197471592,WEAK_RISK_ON_MAJORS
2025-10-26,-0.0914637730384699,BALANCED
2025-10-27,0.23147273037250315,BALANCED
2025-10-28,0.3670998389012902,BALANCED
2025-10-29,0.12105050289084893,BALANCED
2025-10-30,-0.13797240018452764,BALANCED
2025-10-31,-0.3100678079324821,BALANCED
2025-11-01,0.08800164342685884,BALANCED
2025-11-02,-0.19032206354687523,BALANCED
2025-11-03,-0.23920065259214746,BALANCED
2025-11-04,-0.13415524510233376,BALANCED
2025-11-05,-0.17477799931297588,BALANCED
2025-11-06,0.1042867111798263,BALANCED
2025-11-07,-0.2731585990832787,BALANCED
2025-11-08,0.3637130313906961,BALANCED
2025-11-09,-0.08533448859825837,BALANCED
2025-11-10,0.11538673923599999,BALANCED
2025-11-11,0.08809909494918208,BALANCED
2025-11-12,0.3702267241368204,BALANCED
2025-11-13,-0.0702573498872119,BALANCED
2025-11-14,-0.016491365354682246,BALANCED
2025-11-15,-0.573128692081599,WEAK_RISK_ON_ALTS
2025-11-16,-0.10392579043781763,WEAK_RISK_ON_ALTS
2025-11-17,0.09863279837515605,BALANCED
2025-11-18,-0.4341910984143049,BALANCED
2025-11-19,-0.06134199786291268,BALANCED
2025-11-20,-0.0824332838575225,BALANCED
2025-11-21,-0.2742745253030933,BALANCED
2025-11-22,-0.161316794296537,BALANCED
2025-11-23,0.3481349287604643,BALANCED
2025-11-24,0.13271612265123492,BALANCED
2025-11-25,0.07848706864537813,BALANCED
2025-11-26,0.09138445423723174,BALANCED
2025-11-27,0.04600967809483422,BALANCED
2025-11-28,-0.07690148277178029,BALANCED
2025-11-29,-0.1243167810219395,BALANCED
2025-11-30,-0.29764964112571335,BALANCED
2025-12-01,-0.12989087300087548,BALANCED
2025-12-02,0.3548798722467094,BALANCED
2025-12-03,0.3264414984152079,BALANCED
2025-12-04,0.2190072845908585,BALANCED
2025-12-05,-0.023074151269604957,BALANCED
2025-12-06,-0.3508249357581828,BALANCED
2025-12-07,-0.25858836981737243,BALANCED
2025-12-08,-0.34249697553346214,BALANCED
2025-12-09,-0.3472455689259051,BALANCED
2025-12-10,0.20495125659471036,BALANCED
2025-12-11,-0.13193788585811794,BALANCED
2025-12-12,0.03651576955112282,BALANCED
2025-12-13,-0.4500962277366181,BALANCED
2025-12-14,0.03628749260687648,BALANCED
2025-12-15,-0.07544461687872314,BALANCED
2025-12-16,0.0389676037823547,BALANCED
2025-12-17,0.17795552684153654,BALANCED
2025-12-18,-0.033184605321159,BALANCED
2025-12-19,0.16491618000018182,BALANCED
2025-12-20,0.7844460469773327,WEAK_RISK_ON_MAJORS
2025-12-21,0.32969814051314916,WEAK_RISK_ON_MAJORS
2025-12-22,0.23199335865926032,WEAK_RISK_ON_MAJORS
2025-12-23,0.6411395183719282,WEAK_RISK_ON_MAJORS
2025-12-24,0.37683300559437394,WEAK_RISK_ON_MAJORS
2025-12-25,0.76572366105759,WEAK_RISK_ON_MAJORS
2025-12-26,0.6032354695927947,WEAK_RISK_ON_MAJORS
2025-12-27,0.5538007206676642,WEAK_RISK_ON_MAJORS
2025-12-28,0.49250506399419947,WEAK_RISK_ON_MAJORS
2025-12-29,0.5511576361440849,WEAK_RISK_ON_MAJORS
2025-12-30,0.2361473197607713,WEAK_RISK_ON_MAJORS
2025-12-31,0.5273473917788505,WEAK_RISK_ON_MAJORS
